year,ISO_code,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2010,UGA,Uganda,Sub-Saharan Africa,6.51,107,3,2.7,5.1,4.3,4.1,6.3,10,8.8,5,9.3,9.6,8.5,9.5,-,-,0,4.8,6.5,5,5,5,5,7.5,3.3,5.4,7.7,7.8,7,7.5,7.5,5,3.3,4.2,5,3.3,4.2,7.5,6.7,7.1,6.1,8,10,3.7,4.8,10,10,10,8.1,-,0,0,0,7.5,3.8,5.64,133,7.7,9.9,10,8,4,6,6.7,8.1,4.6,4.8,5.2,3.3,5.8,4,8.1,5,4.6,1,5,7.3,8.3,9.2,10,8.7,8.6,7.5,5.3,7.1,5.6,4.9,5.3,10,7.1,8.5,3.2,6.3,7.2,10,8.2,9,9.1,10,6.7,8.5,8,10,10,8.9,4.9,4.8,8,3,7.2,7.6,5.9,8,7.37,39
2010,UKR,Ukraine,Eastern Europe,6.91,82,3,5.1,5.2,3.9,4.7,8.3,10,10,7.5,10,10,9.5,10,-,-,10,10,9.3,10,10,10,10,10,10,10,7.8,6.7,8.1,7.5,7.5,10,3.3,6.7,7.5,3.3,5.4,10,6.7,8.3,7.1,10,10,4.7,5,10,10,10,8.5,-,10,10,10,10,10,7.86,54,4.9,4.3,10,10,5,7.5,7.7,6.9,1.8,2.3,2.8,8.3,6.7,5.4,6.5,3.3,6.1,0.9,4.6,7,7.3,8.1,0,5.6,9.5,9.1,7.3,8.6,3.9,5.6,4.7,10,4.3,0,4.3,2.9,6.6,8,6.3,10,8.1,5.6,6.3,7,8,9.3,0,6,2.4,5.6,9.2,2.7,2.4,2.6,4.2,6.1,5.95,129
2010,ARE,United Arab Emirates,Middle East & North Africa,6.48,110,3,6.1,6,7.5,6.5,9.7,10,10,10,10,10,10,7,-,-,5,6,8.6,0,0,5,1.7,2.5,3.3,2.9,9.3,4.9,5.7,5,2.5,0,0,0,5,3.3,4.2,10,6.7,8.3,4,10,10,2,4,10,6.7,3.3,6.6,-,0,0,0,0,0,5.56,137,6.7,9.7,2,10,10,10,4.5,6.6,6.8,5.7,6.3,8.3,6.7,4.8,9.3,8.5,9,0.6,5.8,8.2,5.2,9.8,10,8.3,10,9,7,8.7,7.7,9.1,8.4,10,6.7,5.8,3.4,5.3,8.1,5,7.9,10,7.6,10,6.6,8.4,6,10,10,8.5,5.6,8.8,9.5,8,10,9.9,8.6,8.3,7.41,37
2010,GBR,United Kingdom,Western Europe,8.51,10,1,8.3,7.2,7.5,7.7,9.5,10,10,10,10,9.9,10,9.5,-,-,10,9.8,9.8,10,10,10,10,10,6.7,8.3,7.5,5.2,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,10,9.4,-,10,10,10,10,10,9.01,20,4.5,5.7,8,5,1,3,8.7,6,8.7,6.8,8.3,10,9.2,6,7.9,7.8,7.2,1,8,9.3,9.7,9.3,10,9.6,9.6,9,6.4,8.3,7.5,9.2,8.4,10,8,8.3,9,8.4,8.8,10,3,9,7.3,8.9,5.7,7.9,8,9.1,10,8.3,3.5,7.7,9.6,7.7,9.2,8.8,7.7,7.8,8.02,7
2010,USA,United States,North America,8.25,22,1,7.3,6.5,6.5,6.8,8.1,10,9.7,10,10,10,9.9,9.5,-,-,10,9.8,9.3,10,5,10,8.3,7.5,10,8.8,7.8,9.1,8.5,10,10,7.5,6.7,7.1,7.5,10,8.8,10,6.7,8.3,8.8,10,10,8.7,8,10,10,10,9.5,-,10,10,10,10,10,8.54,36,5.9,5.7,7,7,7,7,10,7.1,6.6,5.6,6.8,6.7,8.3,7.3,9.5,7.6,5.9,1,7.1,9.5,9.6,9.7,10,9.7,9.5,9.3,6.4,8.4,6,9.3,7.7,10,6.5,3.8,4.1,4.8,7.7,10,3.3,10,7.8,10,6.8,7.5,10,10,10,9.1,4,7.9,9.8,6,10,7.9,7.6,8.1,7.96,9
2010,URY,Uruguay,Latin America & the Caribbean,8.05,33,1,7,7.1,5,6.4,7.6,10,10,10,10,10,10,10,-,-,10,10,9.2,10,10,10,10,10,10,10,10,9.8,9.9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7.3,7.5,10,10,10,9.3,-,10,10,10,10,10,8.82,27,6.9,6.3,6,9,7,8,5.8,6.6,7.1,5.3,6.8,6.7,4.2,3.9,6.4,6,6.7,1,5.9,7.9,9.4,8.7,10,9,8.6,7.9,6.8,7.8,6.6,7.4,7,10,8,8.5,7,7.8,8.1,5,9.5,10,8.2,6.7,3.3,2.1,8,4.6,10,5.8,3.5,6.1,9.5,7.2,7,6.2,6.6,6.8,7.29,48
2010,VEN,Venezuela,Latin America & the Caribbean,5.02,150,4,3,3.8,2.4,3.1,0,5,10,5,10,10,8,10,-,-,10,10,6,10,10,10,10,7.5,6.7,7.1,8.8,8.1,8,7.5,5,7.5,3.3,5.4,5,6.7,5.8,5,3.3,4.2,5.6,10,10,1,2.8,10,10,6.7,7.2,-,10,10,10,10,10,6.35,113,7.1,5.8,0,8,6,7,4.1,4.8,1.1,1.2,1.2,0.8,1.7,4,8.5,2,1.8,1,2.5,5.9,3.8,4.2,0,3.5,8.4,7.5,7.5,7.8,3.6,1.6,2.6,0,3.2,0.8,6.5,3.5,3.5,5,7.8,5,5.9,3.3,2.2,4.5,8,-,0,3.6,2,1.8,6.4,3,4.7,0.3,3,4.2,3.68,153
2010,VNM,Vietnam,South Asia,6.36,115,4,6.7,4.3,5.7,5.6,9.4,10,10,10,10,10,10,10,-,-,10,10,9.8,5,0,10,5,5,3.3,4.2,7.4,6.5,6,2.5,2.5,0,3.3,1.7,2.5,3.3,2.9,5,3.3,4.2,2.8,10,9.4,0.7,1.8,3.3,3.3,3.3,4.6,-,10,10,10,10,10,6.68,103,9.1,-,4,5,5,5,4.4,5.6,4.3,4.4,4.5,5,6.7,6.5,8.7,7,5.9,1,5.8,8,7.5,8.2,0,5.9,8.5,8,5.2,7.2,4.5,7,5.8,10,5.3,0.8,0.6,2.2,6.3,-,9.3,10,9.6,7.2,5.4,7.8,10,2.5,0,5.5,2.8,5.9,8.5,3.6,7.5,0,4.7,6.6,6.05,124
2010,YEM,"Yemen, Rep.",Middle East & North Africa,5.4,144,4,-,-,-,4,8.1,0,7.5,2.5,4.9,8,4.6,10,-,-,5,7.5,6.7,0,5,5,3.3,5,6.7,5.8,-,-,5.8,7.5,5,7.5,6.7,7.1,5,3.3,4.2,5,3.3,4.2,5.6,8.6,9.6,1,1.8,10,6.7,3.3,5.8,-,0,0,0,0,0,4.75,151,8,7.8,4,-,-,-,5.2,6.3,1.3,1.8,3.9,6.7,3.3,5.5,8.4,1.8,5.2,0.6,3.4,8.4,4.8,7.8,10,7.7,9,-,8.1,8.6,6.2,6.3,6.3,10,3.4,6.9,0.2,3.5,7.1,-,4.1,9,6.6,8.9,5.6,8,8,2.5,0,5.5,2.6,2.1,8.7,1.9,8.9,7.2,5.3,5.8,6.05,124
2010,ZMB,Zambia,Sub-Saharan Africa,6.66,101,3,4.8,4.6,3.7,4.4,7.6,10,10,10,10,10,10,10,-,-,0,5,7.5,5,5,10,6.7,5,6.7,5.8,9,6.8,7.2,5,5,5,3.3,4.2,2.5,3.3,2.9,5,3.3,4.2,4.3,10,10,3.7,4.3,6.7,6.7,10,7.3,-,0,10,5,5,5,6.03,122,7.5,9.9,8,8,-,8,6.5,8,4.1,5,5.2,8.3,6.7,4.6,6.5,5,5.8,1,5.7,7.7,9.5,8.3,10,8.9,8.7,7.3,5.8,7.3,6.2,3,4.6,10,7.4,9.2,3.7,6.8,7.2,5,9.6,9,7.9,7.8,5.8,6.5,8,0,10,6.3,4.7,4.8,9.1,4.1,4.1,8.5,5.9,6.7,7.28,49
2010,ZWE,Zimbabwe,Sub-Saharan Africa,4.92,152,4,2.7,4,4.3,3.5,8,0,10,2.5,10,10,6.5,9.5,-,-,5,7.3,7.2,0,0,5,1.7,10,6.7,8.3,8.5,7.3,8,5,5,5,0,2.5,5,0,2.5,7.5,6.7,7.1,4.4,10,10,1.7,2.8,6.7,3.3,10,6.3,-,0,10,5,10,7.5,5.48,139,7.5,9.8,7,5,4,4.5,3.7,6.5,2.7,3.3,2.2,3.3,5,2.4,6.8,3,6.3,1,3.8,0,0,7.9,0,2,4.9,6.1,0,3.7,5.8,1.2,3.5,10,4.2,0,3.2,2.5,4.9,8,6.4,0,4.8,6.7,3.2,2.5,8,0,10,5.1,3.5,2.9,5.6,4.5,0,7.3,4,4.6,4.36,151
2009,ALB,Albania,Eastern Europe,7.74,44,2,5.7,5.1,4.1,4.9,8.9,10,10,10,10,10,10,10,-,-,10,10,9.6,10,10,10,10,-,-,-,10,9.6,9.8,-,-,-,-,-,-,-,-,-,-,-,-,10,10,4.7,6,-,-,-,7.7,-,10,10,10,7.5,8.8,8.16,47,9.1,7.4,6,10,7,8.5,8,7.8,3.8,4.7,3.9,8.3,4.2,5.2,8.1,5.8,6.9,1,5.5,9.2,9.7,9.5,10,9.6,8.6,9,7.8,8.5,6.4,7.4,6.9,10,6.3,4.6,0,3.6,7.2,5,6,10,7,5.6,6,7,8,6,3,5.9,5,6.7,9.7,4.9,4.8,6,6.2,6.4,7.32,42
2009,DZA,Algeria,Middle East & North Africa,5.28,137,4,-,-,-,4.4,9.7,10,5.3,5,8.1,8.8,7.4,10,-,-,5,7.5,8.2,5,5,5,5,2.5,0,1.3,7.9,4,4.4,5,5,5,3.3,4.2,5,3.3,4.2,7.5,0,3.8,4.4,10,10,2.7,3.8,10,3.3,6.7,6.6,-,0,0,0,2.5,1.3,5.32,135,2.5,8.1,0,-,-,-,2.6,3.3,3,3.6,4.3,5,5,4.4,6.8,4.9,6.3,0.7,4.2,8,6.2,8.9,5,7,8,6.3,5.8,6.7,6.2,7.3,6.8,9.2,3.4,0.8,1.1,1.8,6.1,0,9.1,10,6.4,5.6,4.7,5.9,6,8.8,1,5.3,2.1,4.4,9,3.9,6.9,4.9,5.2,5.6,5.24,135
2009,AGO,Angola,Sub-Saharan Africa,5.44,133,4,-,-,-,3.8,8.3,5,9.6,7.5,10,10,8.4,10,-,-,5,7.5,8.1,0,0,10,3.3,5,3.3,4.2,9.5,8.4,7.4,2.5,2.5,2.5,0,1.3,5,0,2.5,2.5,0,1.3,2,10,10,4,4.3,10,6.7,10,7.8,-,0,0,0,10,5,5.53,131,5.7,9,8,10,9,9.5,3.3,7.1,3.3,3.4,3.1,3.3,5,2.3,2.7,4.7,5.4,1,3.6,4.8,3.9,7.3,5,5.2,8.6,8.5,7.3,8.1,4.5,2.7,3.6,10,3.7,0.8,0,1.5,5.8,5,6.4,9,6.8,3.3,4.6,6.3,4,5,0,3.9,1.7,4.4,6,3.5,4.3,6.8,4.5,5,5.36,133
2009,ARG,Argentina,Latin America & the Caribbean,7.06,68,2,6.3,5.4,4.3,5.3,7,10,10,7.5,10,10,9.5,10,-,-,10,10,8.8,10,10,10,10,10,10,10,9.4,6.7,8.7,10,10,10,6.7,8.3,7.5,10,8.8,10,6.7,8.3,9.1,10,10,5.7,4.8,10,10,10,8.6,-,10,10,10,10,10,8.18,45,5.7,6.4,8,7,3,5,7,6.4,2.6,2.4,2.8,7.5,4.2,5,6.7,3.4,4.5,1,4.3,7.8,8.5,6.8,5,7,5.6,7.5,5.7,6.3,3,8.1,5.6,10,5.3,1.5,4.6,3.8,6.4,5,5.9,10,7,3.9,2.8,3.3,10,2,10,5.3,2.7,2.5,9,3.6,5.2,4.9,4.6,5.6,5.95,118
2009,ARM,Armenia,Caucasus & Central Asia,7.39,53,2,-,-,-,4.9,8.7,10,10,7.5,9.9,10,9.5,10,-,-,10,10,9.4,5,5,10,6.7,-,-,-,8.8,6.1,7.4,-,-,-,-,-,-,-,-,-,-,-,-,10,10,3,3.8,-,-,-,6.7,-,10,10,10,7.5,8.8,7.25,75,7.5,8,8,10,8,9,9.4,8.4,2.7,3.4,4.4,5.8,5,7.2,9.8,3.8,7.8,1,5.5,9.5,9,9.3,10,9.4,9.1,9.4,8.1,8.9,5.3,8,6.6,10,5.6,8.3,1.1,5,7.6,10,5.8,9,8.3,5,5.8,7,10,9.6,0,6.2,3.4,5.1,9.5,3.6,8.5,3.5,5.6,6.7,7.54,25
2009,AUS,Australia,Oceania,8.68,4,1,8.8,7.2,7.2,7.8,9.5,10,10,10,10,10,10,9.5,-,-,10,9.8,9.8,10,10,10,10,10,10,10,9.2,9.4,9.6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7.8,10,10,10,9.4,-,10,10,10,10,10,9.28,7,4.5,6.5,8,6,5,5.5,9.2,6.7,8.8,7,8.1,10,9.2,6.2,8.3,8.2,7.3,1,8.1,8.9,9.9,9.6,10,9.6,9.3,9.3,7.8,8.8,7.2,8.9,8,10,7.3,2.3,0.1,3.2,7.5,10,9,10,9.7,10,4.6,5.7,10,10,10,8.4,4,4.6,9.9,8.4,7.3,8.8,7.2,8.4,8.08,6
2009,AUT,Austria,Western Europe,8.4,14,1,8.1,7.4,7.5,7.7,9.8,10,10,10,10,9.8,9.9,9.5,-,-,10,9.8,9.8,10,10,10,10,10,10,10,8.7,6.6,8.5,10,10,10,10,10,0,10,5,10,6.7,8.3,8.7,10,10,7.3,8,10,10,10,9.3,-,10,10,10,10,10,9.02,19,3.9,2,10,4,3,3.5,7.6,5.4,8,7,8.6,10,10,6.4,8.1,7.9,8.2,1,8.2,8.7,9.7,9.9,10,9.6,9.4,8.9,6.3,8.2,7.5,9.1,8.3,10,7.3,3.1,6.4,5.6,8,10,8.8,10,9.6,10,3.9,2.3,8,10,3,6.2,4.4,4.3,8.9,8.4,7.6,8.1,6.9,7.6,7.77,15
2009,AZE,Azerbaijan,Caucasus & Central Asia,6.29,109,4,-,-,-,4.3,9.1,10,10,7.5,10,10,9.5,10,-,-,10,10,9.5,0,5,10,5,7.5,0,3.8,8.4,7.5,6.5,2.5,2.5,7.5,3.3,5.4,7.5,0,3.8,10,6.7,8.3,4.5,6.3,3.3,1.7,2,10,6.7,10,5.7,-,10,10,10,7.5,8.8,6.5,101,3.9,9.6,0,7,3,5,3.9,4.5,3.9,4.2,4.8,5.8,5.8,7.6,9.7,4.4,7.3,0.9,5.7,7.6,4,9.7,5,6.6,9,8.2,6.8,8,4.2,3.7,4,10,5.8,5.4,0,3.7,6.4,5,10,10,8.3,8.3,6.7,8,8,8.8,1,6.8,4.5,7.8,9.7,3.9,6.8,6.6,6.5,7.2,6.08,112
2009,BHS,Bahamas,Latin America & the Caribbean,7.76,43,2,-,-,-,6.6,0.2,10,10,-,10,10,10,10,-,-,-,10,6.7,10,10,10,10,-,-,-,9.8,7.4,8.6,-,-,-,-,-,-,-,-,-,-,-,-,10,10,9,7.5,-,-,-,9.1,-,10,10,10,10,10,8.04,48,6.6,8.9,7,10,10,10,-,8.1,-,7,-,10,7.5,5.5,5,-,-,0.9,6.8,9.5,9.2,9.6,0,7.1,3.5,2.8,3,3.1,-,7.8,7.8,10,-,0.8,8,4.4,6.3,10,8,10,9.3,10,-,-,10,7.8,10,9.4,-,-,8.9,-,7.3,9.3,8.5,9.1,7.48,29
2009,BHR,Bahrain,Middle East & North Africa,7.03,69,2,-,-,-,6.2,9.6,10,10,7.5,10,10,9.5,10,-,-,5,7.5,8.9,10,10,5,8.3,2.5,3.3,2.9,8.7,5.6,5.7,5,5,5,3.3,4.2,7.5,6.7,7.1,7.5,3.3,5.4,5.3,10,10,2,3.3,10,6.7,3.3,6.5,-,10,10,10,0,5,6.85,92,2.7,9.5,7,10,10,10,1.8,6.2,6.7,4.9,7.7,5,8.3,4.8,8.5,7.4,7.5,0.5,5.2,8,5.6,9.4,10,8.3,9.5,9,6.3,8.2,8.1,8.3,8.2,10,7.7,7.5,0.6,5.3,7.9,10,8.5,10,9.5,10,4.2,8.3,10,10,10,8.7,5,3.2,8.8,7.8,9.9,9.6,7.4,8.5,7.22,47
2009,BGD,Bangladesh,South Asia,5.91,122,4,3.4,3.2,3.8,3.5,8.9,5,10,5,10,9.9,8,10,-,-,5,7.5,8.1,5,10,5,6.7,5,6.7,5.8,6.9,4.9,5.9,7.5,7.5,5,3.3,4.2,7.5,6.7,7.1,5,3.3,4.2,6.1,10,10,4,4.5,10,10,10,8.4,-,0,0,0,0,0,5.6,127,9.9,9.5,8,9,9,9,5.5,8.4,4,3.3,4.1,5,4.2,1.2,3.2,3.2,4.3,0.8,3.3,8.6,9.4,8.9,0,6.7,6,7.1,6.5,6.5,5.2,6.1,5.7,10,4.6,0,0,1.5,5.9,5,9.6,10,8.2,5.6,6.1,6.9,10,0.7,10,6.5,3.1,6,9,2.7,6.1,6.6,5.6,6.8,6.22,105
2009,BRD,Barbados,Latin America & the Caribbean,7.35,55,2,-,-,-,6.9,7.3,10,10,-,10,10,10,10,-,-,-,10,9.1,10,10,-,10,-,-,-,9.7,8.9,9.3,-,-,-,-,-,-,-,-,-,-,-,-,10,10,9,7.5,-,-,-,9.1,-,0,0,0,10,5,8.17,46,3.4,6.3,7,5,2,3.5,6.7,5.4,7.9,6.4,7.7,9.2,-,-,-,8.3,5.8,0.9,7.1,8.2,9.1,9.3,0,6.7,8.6,7.3,1.7,5.9,5.5,-,5.5,10,5.4,0,10,5.1,6.6,8,3.1,10,7,-,4.6,5.9,10,-,10,7.6,5.5,5,-,7.5,-,-,6,6.9,6.52,93
2009,BLR,Belarus,Eastern Europe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,-,-,-,-,-,-,-,-,-,-,-,-,9.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,BEL,Belgium,Western Europe,8.28,20,1,8.4,6.8,7.2,7.5,9.3,10,10,10,10,10,10,9.5,-,-,10,9.8,9.7,10,10,10,10,10,10,10,9,7.1,8.7,10,10,10,10,10,10,10,10,10,6.7,8.3,9.7,10,10,9,9,10,10,10,9.7,-,10,10,10,10,10,9.1,13,2.4,2.3,10,2,0,1,8.2,4.8,7,5.1,7.4,10,8.3,5.7,4.3,7.6,8,1,6.9,8.7,9.8,10,10,9.6,9.4,8.9,6.3,8.2,8.1,8.9,8.5,10,7.4,4.6,6.4,6.1,8.2,10,7.8,10,9.3,8.9,3.2,4.3,8,10,10,7.4,2.7,2.6,9.8,7.7,8,8.3,6.5,7.7,7.45,30
2009,BLZ,Belize,Latin America & the Caribbean,7.21,60,2,-,-,-,5,0,10,10,-,10,10,10,10,-,-,10,10,6.7,10,10,-,10,-,-,-,10,8.4,9.2,-,-,-,-,-,-,-,-,-,-,-,-,10,10,7.3,8,-,-,-,8.8,-,0,10,5,10,7.5,7.36,69,6.1,9.2,7,-,-,-,-,7.4,-,4.9,-,6.5,-,3.3,7.3,-,-,0.8,5.1,9.1,9.3,9.8,0,7.1,6.2,7.8,5,6.3,-,7.1,7.1,10,-,0,5.2,2.6,6.5,10,9.1,10,9.7,8.9,-,-,10,8.1,10,9.3,-,-,8.1,-,9.8,8.4,8.8,9.2,7.06,58
2009,BEN,Benin,Sub-Saharan Africa,6.82,84,3,-,-,-,4.6,7.4,10,10,2.5,10,10,8.5,8.3,-,-,5,6.7,7.5,10,0,10,6.7,7.5,6.7,7.1,10,9.8,9,10,7.5,7.5,6.7,7.1,7.5,6.7,7.1,7.5,10,8.8,8.1,10,10,6.3,7,10,10,10,9,-,10,10,10,10,10,7.31,72,7.7,9.7,6,7,-,7,8,7.7,3.8,4.3,6.1,7.5,-,1.1,3.9,5.9,5.4,0.9,4.4,8.3,9,9.6,0,6.7,3.9,7.6,7.3,6.3,5.3,5.7,5.5,10,5.4,0.8,0,2.1,5.9,10,9.2,10,9.7,6.1,5.8,7.1,8,7.1,1,5.8,4.4,5.7,6.5,3.1,5.2,7,5.3,7,6.34,98
2009,BTN,Bhutan,South Asia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,0.9,-,8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,BOL,Bolivia,Latin America & the Caribbean,6.91,75,3,4.4,3.8,2.8,3.7,6.6,10,10,5,10,9.9,9,10,-,-,10,10,8.5,10,10,10,10,7.5,6.7,7.1,9.8,8.8,8.5,10,5,7.5,6.7,7.1,7.5,6.7,7.1,10,6.7,8.3,7.5,10,10,6.3,5,10,10,10,8.8,-,10,10,10,10,10,7.54,64,6.4,8.8,0,10,10,10,5.1,6.1,2.2,2.3,2,5,4.2,4,6.7,1.9,4.9,0.9,3.5,7.9,7.7,9.3,10,8.7,9.2,7.9,7.6,8.3,4.3,7.1,5.7,10,4,4.6,4.3,4.3,7.1,8,10,9,9,2.2,3.7,6.1,8,-,3,4.6,3.7,5.4,7.3,3.3,6.7,0,4.4,6,6.27,101
2009,BIH,Bosnia and Herzegovina,Eastern Europe,7.38,54,2,7,5,6.2,6.1,9.2,10,10,7.5,10,10,9.5,10,-,-,10,10,9.6,5,10,10,8.3,-,-,-,8.8,7.8,8.3,-,-,-,-,-,-,-,-,-,-,-,-,10,10,7,4.3,-,-,-,7.8,-,10,10,10,10,10,8.23,44,5.6,5.9,4,10,3,6.5,6.6,5.7,2.6,2.2,2.8,4.8,-,3.5,7.6,5.2,6.7,1,4.4,9.6,8.7,9.9,5,8.3,10,8.7,6.3,8.3,5.5,7.8,6.7,10,4.9,3.8,5.3,4.7,7.4,8,6.8,10,8.3,3.3,6.7,7.4,10,7.3,10,7.5,3.1,4.6,8,3.8,5.7,5.3,5.1,6.9,6.54,90
2009,BWA,Botswana,Sub-Saharan Africa,6.74,92,3,4.8,6.5,7.2,6.2,4.2,10,10,10,10,10,10,10,-,-,5,7.5,7.2,10,5,10,8.3,7.5,6.7,7.1,10,9.1,8.7,7.5,7.5,7.5,6.7,7.1,5,3.3,4.2,7.5,6.7,7.1,6.7,10,10,6.3,5.8,6.7,6.7,10,7.9,-,0,0,0,5,2.5,6.77,96,1.4,7.2,0,9,9,9,5.2,4.6,7,5.9,7.2,10,5.8,4,8.1,6.4,6,1,6.6,8.8,6.5,8.4,10,8.4,1.5,8.5,5.3,5.1,6.3,5.3,5.8,10,7.2,5.4,6.6,6.4,6.8,8,5.6,10,7.9,10,4.9,6.1,10,2.2,10,7.2,4.3,4.1,8,6.6,7.7,8.3,6.5,7.2,6.71,80
2009,BRA,Brazil,Latin America & the Caribbean,7.02,70,2,6.1,5.5,4.9,5.5,0.9,10,10,10,10,10,10,10,-,-,10,10,7,10,10,10,10,10,10,10,8.9,9.4,9.4,10,10,5,6.7,5.8,7.5,6.7,7.1,7.5,10,8.8,8.3,9.8,10,5.3,5.5,10,10,10,8.7,-,10,10,10,10,10,7.76,57,4.7,7.7,8,8,5,6.5,7.1,6.8,4.2,4.1,5.4,6.7,3.3,4.8,8.3,5.2,3.9,1,5,8.3,9.4,9,5,7.9,8.4,7.3,6.1,7.3,4.8,8,6.4,9.3,5.9,3.1,6.3,5.1,7,5,7.6,6,6.2,2.2,3,5.4,6,6.9,3,4.4,1.5,2.9,6.6,4.7,4.9,0,3.4,4.7,6.29,100
2009,BRN,Brunei Darussalam,South Asia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,BGR,Bulgaria,Eastern Europe,7.88,39,2,6.3,5.7,3.9,5.3,9.2,10,10,10,10,10,10,10,-,-,10,10,9.7,10,10,10,10,10,10,10,8.2,5.9,8.1,10,10,7.5,6.7,7.1,10,10,10,10,10,10,9.4,10,10,6.3,6.8,10,10,10,9,-,10,10,10,10,10,8.41,39,5.7,5.7,8,10,5,7.5,8.1,7,3.3,2.9,3.7,8.3,4.2,4.8,8.7,3.8,5.3,1,4.9,9.6,8.7,9.4,10,9.4,9.9,8.9,6.3,8.4,5.1,6.9,6,10,5,7.7,6.4,6.4,7.7,10,10,10,10,6.7,5.4,7.1,8,9.6,10,7.8,3.6,4.5,9.4,3.9,7.9,3.1,5.4,7.7,7.35,37
